filename,play_count,like_count
380.jpg,56059,1454
381.jpg,7281,270
382.jpg,892769,33598
383.jpg,14377,197
384.jpg,83614,2948
385.jpg,29386,0
386.jpg,34096,898
387.jpg,1805,66
388.jpg,3445387,14291
389.jpg,121,0
390.jpg,8428,287
391.jpg,4258,0
392.jpg,1982241,149005
393.jpg,73941,920
394.jpg,23094,874
395.jpg,799305,22982
396.jpg,120524,3411
397.jpg,8658,0
398.jpg,50882,1129
399.jpg,1063376,3844
400.jpg,267358,43009
401.jpg,85,0
402.jpg,14203,0
403.jpg,50882,1129
404.jpg,23094,874
405.jpg,120524,3411
406.jpg,1891,64
407.jpg,55,1
408.jpg,12271,0
409.jpg,12761,654
410.jpg,73941,920
411.jpg,3445387,14291
412.jpg,11371,85
413.jpg,144245,8152
414.jpg,318,0
415.jpg,6658,87
416.jpg,6262,594
417.jpg,40920,2048
418.jpg,4440,65
419.jpg,7762,805
420.jpg,46140,0
