filename,play_count,like_count
365.jpg,20327,1325
366.jpg,0,0
367.jpg,8007,518
368.jpg,2354290,179855
369.jpg,844946,0
370.jpg,94585,3777
371.jpg,16416,411
372.jpg,839,30
373.jpg,193511,4047
374.jpg,10886,1697
375.jpg,19112,0
376.jpg,132594,11752
377.jpg,19651,857
378.jpg,0,0
379.jpg,386,11
380.jpg,646,14
381.jpg,175346,0
382.jpg,193516,4047
383.jpg,69210,4841
384.jpg,39836,633
385.jpg,94585,3777
386.jpg,170,2
387.jpg,18779,0
388.jpg,1115458,9936
389.jpg,168172,22574
390.jpg,1012,29
391.jpg,35691,1829
392.jpg,103526,3213
393.jpg,48822,0
394.jpg,66962,2835
395.jpg,277287,9886
396.jpg,444131,30351
397.jpg,281652,1626
398.jpg,2270938,162129
399.jpg,9876,0
400.jpg,3235,130
401.jpg,37941,394
402.jpg,1012,29
403.jpg,53,1
404.jpg,199713,6380
405.jpg,10417,0
406.jpg,127647,1976
407.jpg,0,0
408.jpg,2182624,357294
409.jpg,444148,30351
410.jpg,253,11
411.jpg,17397,0
412.jpg,1364724,32098
413.jpg,301359,15726
414.jpg,482975,22611
415.jpg,256030,5655
416.jpg,1855497,20615
417.jpg,135044,0
418.jpg,3371334,257336
419.jpg,49664,1190
420.jpg,93717,3010
