filename,play_count,like_count
385.jpg,335,0
386.jpg,28213,368
387.jpg,616,25
388.jpg,324,8
389.jpg,145046,877
390.jpg,128512,336
391.jpg,8417,0
392.jpg,21298,717
393.jpg,117970,11729
394.jpg,15677,296
395.jpg,1011,70
396.jpg,73718,232
397.jpg,4429,0
398.jpg,31586,1177
399.jpg,14,0
400.jpg,2324,19
401.jpg,15677,296
402.jpg,19294,108
403.jpg,21298,717
404.jpg,13,0
405.jpg,67844,919
406.jpg,82889,560
407.jpg,12622,177
408.jpg,86758,2126
409.jpg,0,0
410.jpg,45680,0
411.jpg,18372,711
412.jpg,12999,87
413.jpg,11921,390
414.jpg,960,8
415.jpg,48929,412
416.jpg,94056,0
417.jpg,4979,91
418.jpg,4336,468
419.jpg,120861,1943
420.jpg,34277,759
