filename,play_count,like_count
404.jpg,2096259,167
405.jpg,10504,613
406.jpg,44223,173
407.jpg,907,0
408.jpg,267,7
409.jpg,28810,513
410.jpg,25892,417
411.jpg,151,0
412.jpg,824064,14826
413.jpg,1320,0
414.jpg,105463,2636
415.jpg,350,64
416.jpg,1726983,106354
417.jpg,95,1
418.jpg,262028,9342
419.jpg,2775,0
420.jpg,979,25
